error_type,record_id,stock_code,date,event_type,investor_name,source_page,evidence_text
FP,688758_20171214_设立_004,688758,2017-12-14,设立,（待识别）,MD p68,科创板上市招股说明书  1-1-67  成立日期：  2017 年12 月14 日  经营范围：  色谱介质研发、生产、销售。（依法须经批准的项目，经相关部门 批准后方可开展经营活动）  股权结构：  序号  股东名称  股权比例  1  赛分科技  100%  主营业务  主要从
FP,688758_20210630_设立_005,688758,2021-06-30,设立,（待识别）,MD p68,法人独资）  法定代表人：  黄学英  成立日期：  2021 年6 月30 日  经营范围：  许可项目：第二类医疗器械生产；第三类医疗器械生产；第三类医 疗器械经营（依法须经批准的项目，经相关部门批准后方可开展经 营活动，具体经营项目以审批结果为准）一般项目：技术进出口； 货
FP,688758_20210825_设立_009,688758,2021-08-25,设立,（待识别）,MD p370,作出了有效决议。  股份公司第一届董事会成立于2021 年8 月25 日，截至本招股说明书签署之 日，董事会累计召开了16 次会议，历次会议的召集和召开程序、出席会议人员 资格及表决程序、决议的内容及签署等，均符合《公司法》等法律、法规和规范  
FP,688758_20220315_设立_006,688758,2022-03-15,设立,（待识别）,MD p69,.00 美元）  已发行股份：  -  成立日期：  2022 年3 月15 日  股权结构：  序号  股东名称  股权比例  1  赛分科技  100%  主营业务  募投项目美国研发中心项目实施主体  在发行人业务板块中 定位  赛分生科是募投项目美国研发中心项目的实施主体
FP,688758__股权转让_001,688758,,股权转让,元的价格,MD p57,，作为补偿，黄学英同意 以合计人民币0 元的价格向高新同华转让其所持有的赛分有限22 万元注册资本，  
FP,688758__股权转让_002,688758,,股权转让,高新同华,MD p57,，作为补偿，黄学英同意 以合计人民币0 元的价格向高新同华转让其所持有的赛分有限22 万元注册资本，  
FP,688775_20150709_设立_000,688775,2015-07-09,设立,（待识别）,MD p28,"技股份有限公 司  成立日期  有限公司成立于2015 年7 月9 日，2020 年2 月26 日整体变更为股 份公司  注册资本  36,000.00 万元  法定代表人  刘靖康  注册地址  深圳市宝安区新安街道海 旺社区兴业路1100 号金 利通金融中心大厦2 "
FP,688775__增资_001,688775,,增资,（待识别）,MD p83,".34  合计  6,846.29  ①北京岚锋全体股东实缴出资3,109.45 万元的来源  截至本招股说明书签署日，北京岚锋全体股东的实缴出资为3,109.45 万元， 其中，刘靖康实缴出资1,205.45 万元，其余六名公司核心团队股东实缴出资 1,904.00 万元，资金来源均"
FP,688775__增资_002,688775,,增资,刘靖康实缴,MD p83,"缴出资为3,109.45 万元， 其中，刘靖康实缴出资1,205.45 万元，其余六名公司核心团队股东实缴出资 1,904.00 万元，资金来源均为自筹。前述刘靖康实缴出资的1,205.45 万元资金主 要来源于刘靖康通过岚烽管理转让深圳岚锋股权的税后收益2,360.08 万"
FP,688775__股权转让_003,688775,,股权转让,德朴投资已,MD p101,500   注：截至本招股说明书签署日，德朴投资已向汇智同裕转让其持有的所有发行人的股份， 德朴投资不再持有发行人的股份  1、新增股东基本情况  上述新增股东的基本情况如下：  （1）知盛投资  企业名称  深圳市知盛投资合伙企业（有限合伙）  成立时间  2019 年8 月12 日  出资额  240.00 万元  统一社会信用代码  91440300MA5FQRDX86  注册地  深圳市南山区蛇口街道渔一社区湾厦路72 号蛇口公馆4 栋 23B17  执行事务合伙人  周伟纳  经营范围  一般经营项目是
FP,688775__股权转让_004,688775,,股权转让,汇智同裕,MD p101,500   注：截至本招股说明书签署日，德朴投资已向汇智同裕转让其持有的所有发行人的股份， 德朴投资不再持有发行人的股份  1、新增股东基本情况  上述新增股东的基本情况如下：  （1）知盛投资  企业名称  深圳市知盛投资合伙企业（有限合伙）  成立时间  2019 年8 月12 日  出资额  240.00 万元  统一社会信用代码  91440300MA5FQRDX86  注册地  深圳市南山区蛇口街道渔一社区湾厦路72 号蛇口公馆4 栋 23B17  执行事务合伙人  周伟纳  经营范围  一般经营项目是
FP,920100_20021107_设立_000,920100,2002-11-07,设立,（待识别）,MD p13,"  证券代码  920100  有限公司成立日期  2002 年11 月7 日  股份公司成立日期  2018 年9 月29 日  注册资本  5,310.93 万元  法定代表人  盛祎  办公地址  江苏省常州市经济开发区富民路222 号  注册地址  江苏省常州市经济开发"
FP,920100_20180929_设立_001,920100,2018-09-29,设立,（待识别）,MD p13," 2002 年11 月7 日  股份公司成立日期  2018 年9 月29 日  注册资本  5,310.93 万元  法定代表人  盛祎  办公地址  江苏省常州市经济开发区富民路222 号  注册地址  江苏省常州市经济开发区富民路222 号  控股股东  盛祎  实际控制"
FP,920100_20190510_设立_025,920100,2019-05-10,设立,（待识别）,MD p52, 常州三协电机股份有限公司南京分公司  成立日期  2019 年5 月10 日  注销日期  2021 年9 月1 日  统一社会信用代码  91320102MA1YCP7J3F  负责人  叶海澄  注册地  南京市玄武区龙蟠路155 号3 幢211 室  主要生产经营地  
FP,920100_20190521_设立_020,920100,2019-05-21,设立,（待识别）,MD p43, 企业名称  深圳市三协电机有限公司  成立日期  2019 年5 月21 日  注册资本  370 万元  实收资本  370 万元  注册地  深圳市宝安区石岩街道罗租社区罗租工业大道2 号B 栋502  主要生产经营地  深圳市宝安区石岩街道罗租社区罗租工业大道2 号B 
FP,920100_20191125_设立_019,920100,2019-11-25,设立,（待识别）,MD p34,"91440300MA5FY5WG3C  成立日期  2019 年11 月25 日  注册资本  5,100 万元  实缴资本  3,162 万元  企业类型  有限合伙企业  执行事务合伙人  深圳市稳正资产管理有限公司  住所  深圳市福田区沙头街道天安社区深南大道深铁置业大厦"
FP,920100_202105_增资_023,920100,2021-05,增资,（待识别）,MD p45, 1-1-45  2021 年5 月10 日，深圳三协召开股东会，作出决议，同意股东卢娇娇将其所持公司25%的股 权转让给王洪波；同意股东朱南保将其所占公司5%的股权转让给王洪波；同意股东陈广武将其所 占公司2.5%的股权转让给王洪波。  同日，王洪波分别为卢娇娇、朱南保、陈广武就相应股权转让事宜签订《股权转让协议书》。  2021 年5 月27 日，深圳市市场监督管理局核准本次股权变更登记。  本次股权转让完成后，深圳三协的股权结构情况如下：  序号  姓名  出资额（万元）  出资比例（%）  出资方式  1  陆宇君  105.00  35.00  货币  2  王洪波  75.00  
FP,920100_20220815_资本公积转增_018,920100,2022-08-15,资本公积转增,（待识别）,MD p32,"（股转函〔2022〕1807 号）。  2022 年8 月15 日，苏亚金诚出具《验资报告》（苏亚锡验[2022]7 号），经审验，截至2022 年8 月9 日，公司已收到稳正景明、长泽创投缴纳的出资款2,374.40 万元。  本次股票发行新增股份于2022 年9 月1 日在股转系统挂牌并公开转让。  2、2023 年股票发行  2023 年5 月26 日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份 有限公司股票定向发行说明书>的议案》。2023 年6 月15 日，公司召开2023 年第三次临时股东大 会，审议通过了上述议案。本次股票拟发行价格为5.41 元/股，拟发"
FP,920100_202211_增资_024,920100,2022-11,增资,（待识别）,MD p46,400.00  100.00  -  ⑦2022 年11 月，深圳三协第五次股权转让  2022 年10 月26 日，深圳三协召开股东会，作出决议，同意股东王洪波将其所持公司32.5%的 股权转让给发行人全资子公司三合融创。  同日，王洪波与三合融创就本次股权转让事宜签订《股权转让协议书》。  2022 年11 月4 日，深圳市市场监督管理局核准本次股权变更登记。  本次股权转让完成后，深圳三协的股权结构情况如下：  序号  姓名或名称  出资额（万元）  出资比例（%）  出资方式  1  朱南保  240.00  60.00  货币  2  三合融创  130.00  32.50  货币 
FP,920100_20230906_增资_004,920100,2023-09-06,增资,付荷庆,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_005,920100,2023-09-06,增资,余方成,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_006,920100,2023-09-06,增资,倪进宽,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_007,920100,2023-09-06,增资,吴春扣,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_008,920100,2023-09-06,增资,圣利,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_009,920100,2023-09-06,增资,戈翔俊,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_010,920100,2023-09-06,增资,文涛,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_011,920100,2023-09-06,增资,盛松,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_012,920100,2023-09-06,增资,盛祎,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_013,920100,2023-09-06,增资,董雪强,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_014,920100,2023-09-06,增资,薛小丽,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_015,920100,2023-09-06,增资,陆宇君,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_016,920100,2023-09-06,增资,陈都亮,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100_20230906_增资_017,920100,2023-09-06,增资,陈韵,MD p32,"（苏亚验[2023]10 号），经审验，截至2023 年9 月6 日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、 圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15 名认购人缴纳的出资款1,723.09 万元。  本次股票发行新增股份于2023 年10 月23 日在股转系统挂牌并公开转让。  （九） 报告期内重大资产重组情况  报告期内，发行人未进行过重大资产重组。  （十） 报告期内控制权变动情况  报"
FP,920100__增资_021,920100,,增资,（待识别）,MD p45,400 万元，由原股东同比例增资。其中，股东朱南保增加出资10 万元，股东陆宇君 增加出资35 万元，股东王洪波增加出资55 万元。  2021 年5 月27 日，深圳市市场监督管理局核准本次股权变更登记。  本次增资完成后，深圳三协的股权结构情况如下：  序号  姓
FP,920100__增资_022,920100,,增资,增加,MD p45,东朱南保增加出资10 万元，股东陆宇君 增加出资35 万元，股东王洪波增加出资55 万元。  2021 年5 月27 日，深圳市市场监督管理局核准本次股权变更登记。  本次增资完成后，深圳三协的股权结构情况如下：  序号  姓名  出资额（万元）  出资比例
FP,920116_20060120_设立_002,920116,2006-01-20,设立,（待识别）,MD p37,"91110108784807231Q  成立日期  2006年1月20日  注册地址及主要生产经营 地  北京市顺义区临空经济核心区机场东路2号（产业园1A-4号1、5、7层）  法定代表人  许光銮  总股本  543,325,930股1  经营范围  技术开发、技术转"
FP,920116_20161214_设立_000,920116,2016-12-14,设立,（待识别）,MD p15,"  证券代码  920116  有限公司成立日期  2016 年12 月14 日  股份公司成立日期  2022 年11 月28 日  注册资本  82,500,000.00  法定代表人  牛威  办公地址  中国（安徽）自由贸易试验区合肥市高新区望江西路900 号中安创谷科技"
FP,920116_20211011_设立_003,920116,2021-10-11,设立,（待识别）,MD p39,"91360405MA7BD5BA6C  成立日期  2021 年10 月11 日  注册地址及主要生产经 营地  江西省九江市共青城市基金小镇内  执行事务合伙人  牛威  出资额  3,083.47 万元  经营范围  一般项目：项目投资，实业投资。（未经金融监管部门批准，不得"
FP,920116_202112_增资_009,920116,2021-12,增资,（待识别）,MD p217,"1-1-217    单位：元     2021 年12 月 31 日  本期变动  2022 年12 月 31 日  发行 新股  送股  公积 金转 股  其他  小计  股份总数  24,340,000.00  -  -  - 50,660,000.00 50,660,000.00 75,000,000.00    单位：元     2020 年12 月 31 日  本期变动  2021 年12 月 31 日  发行新 股  送股  公积金 转股  其他  小计  股份总数  24,340,000.00  -  -  -  -  - 24,340,000.00    科目具体情况及分析说"
FP,920116_20220808_设立_004,920116,2022-08-08,设立,（待识别）,MD p39,91360405MABWW0HB9D  成立日期  2022 年8 月8 日  注册地址及主要生产经 营地  江西省九江市共青城市基金小镇内  执行事务合伙人  岳苗苗   
FP,920116_20221128_设立_001,920116,2022-11-28,设立,（待识别）,MD p15,"2016 年12 月14 日  股份公司成立日期  2022 年11 月28 日  注册资本  82,500,000.00  法定代表人  牛威  办公地址  中国（安徽）自由贸易试验区合肥市高新区望江西路900 号中安创谷科技 园一期A1 栋35 层  注册地址  中国（安徽）"
FP,920116__增资_005,920116,,增资,方股份,MD p48,"金林共同出资设立星图测控有限，其中，四 方股份出资1,200 万元（对应持有星图测控有限60%股权）；罗永红出资400 万元（对 应持有星图测控有限20%股权）；王金林出资400 万元（对应持有星图测控有限20% 股权）。罗永红、王金林于测控有限设立时所持有的全部股"
FP,920116__增资_006,920116,,增资,罗永红,MD p48,万元（对应持有星图测控有限60%股权）；罗永红出资400 万元（对 应持有星图测控有限20%股权）；王金林出资400 万元（对应持有星图测控有限20% 股权）。罗永红、王金林于测控有限设立时所持有的全部股权分别系为牛威和吴功友代 持。  2、代持解除情况  20
FP,920116__增资_007,920116,,增资,王金林,MD p48,元（对 应持有星图测控有限20%股权）；王金林出资400 万元（对应持有星图测控有限20% 股权）。罗永红、王金林于测控有限设立时所持有的全部股权分别系为牛威和吴功友代 持。  2、代持解除情况  2017 年10 月9 日，星图测控有限的股东会作出决议，同意：
FP,920116__增资_008,920116,,增资,公司认缴,MD p203,限公司于2024 年4 月24 日成立，公司认缴出资300 万元，持股比例30%， 截至报告期末公司未实缴出资。  科目具体情况及分析说明：  公司长期股权投资系参与投资岢岚九舟星辰航天科技有限公司所致。    7、 其他权益工具投资  □适用 √不适用   8、
